M01081	3.44434956718
MA0164	1.71551035707
MA0163	3.94753455069
MA0161	0.457574905607
MA0160	2.08813889557
M00472	3.00092354233
M00473	1.12351862641
M00478	16.1267351529
M00277	69.0427772619
M00378	1.68092125829
M00373	1.42171878123
M00278	1.98369054723
M01590	13.5623898083
M01591	1.98903298794
M01592	14.8048348557
M01596	0.142910579662
M01598	15.1520027503
MC00032	39.3645226231
MC00033	1.96202066981
MC00030	286.839395541
MC00031	39.0533912372
MC00036	10.7734431119
MC00037	1.67184204277
MC00034	1.73036473478
MC00035	24.5923261512
MC00038	109.745536491
hPDI159	39.5655123349
UP00031	3.37697759355
UP00064	5.77215903793
hPDI019	1.02229405953
M00518	2.74217029373
M01798	5.51703603297
M01796	3.56470009425
hPDI011	385.611695104
hPDI010	328.942668305
hPDI017	20.49945999
M00515	1.58720658738
M00514	19.0793397521
M01150	7.75627072571
M01151	2.6559924605
M01153	16.8269276725
M01010	140.316976115
EN0032	0.791453746281
EN0033	0.293487977504
MA0046	2.22759068131
MA0040	12.1860928489
MA0041	14.7258131093
MA0048	58.1748938276
M00717	10.6730946938
M00159	108.520061233
UP00038	7.11564139193
M00155	15.2465472104
MC00047	432.834429178
MC00046	3.35943230894
MC00045	3.6638785012
MC00044	670.886308005
MC00043	5.02787202006
MC00042	35.0633882764
MC00041	5.25425333958
MC00040	4.0907051692
M00712	141.673238653
MC00049	110.717222449
MC00048	10.9638718053
M01703	21.05462765
M01709	35.9270752288
M01334	4.43816503474
EN0265	7.88848944233
MA0081	208.593262301
UP00110	0.142223380848
UP00111	1.87822144457
UP00112	1.57314058455
UP00113	5.0473517127
UP00114	18.4086425602
UP00115	0.151088354585
hPDI125	46.9192888077
UP00117	0.266764673704
UP00118	1.80084230792
UP00119	3.45797484399
M00082	8.00871327738
M00085	6.15507180872
UP00058	0.71683002135
EN0400	4.48240124187
UP00003	1.02068780197
UP00051	20.1497292862
MC00050	22.0697801266
UP00052	14.4604934437
UP00055	23.1630870409
UP00054	3.06255791909
UP00057	7.60207746832
UP00056	9.2373619922
UP00006	7.38663925034
MC00053	4.56752426569
M01209	272.318071609
hPDI013	0.336451943888
UP00005	90.9849018604
M01207	38.6500209659
UP00235	1.34268626706
UP00234	7.79635366855
UP00237	6.00264629734
UP00236	10.4142612713
UP00231	10.607698982
UP00230	14.6182876039
UP00233	8.44204321088
UP00238	1.95437039096
M01230	0.457574905607
MA0156	331.333624202
MA0157	8.63962183185
MA0155	6.59348801563
UP00420	81.0107242098
UP00421	71.2446249319
UP00422	79.1467844378
MA0018	92.090538033
MA0017	1.38683829852
MA0014	1.29711659429
M01116	6.22076452125
M01112	147.138555468
M01118	18.1161370856
M01119	4.42485532278
M01299	8.82590156823
M00341	67.3512782763
M01295	0.880336414719
M00248	19.638483562
M00422	25.6247816543
M00348	0.116441045482
M00420	0.462737654947
MC00008	13.245102369
MA0125	9.18574193099
MA0080	585.212449678
M00526	5.20632287687
MA0084	2.01460647648
hPDI018	0.628476335213
UP00030	8.65845534886
M01267	642.830928792
hPDI163	6.16569688192
M00649	0.012465629071
M00648	90.0465034033
hPDI040	117.23879448
MC00003	4.94480978751
MC00002	22.2922983126
MC00001	3.22212717697
M00640	10.8405989251
M00647	8.86586706887
hPDI166	19.6389257452
MC00005	5.01914775434
MC00004	93.1145677714
M01748	23.2189338693
M01066	135.23803478
M01067	11.2017345769
M01069	1.84658424664
M01743	26.9162946428
M01742	2.28931338325
M01744	0.0346317541401
M01747	0.278848569768
M00646	29.7222264653
UP00183	0.666529555002
UP00182	6.66442038013
UP00159	1.43097038198
M00289	6.99413944701
MC00039	9.08684658146
M00287	1.96322885071
M00737	21.7219585866
M00736	102.354120638
M00733	13.2988582241
M00731	500.00442008
M00041	115.396980813
M00739	19.1709940327
M00738	10.9398298463
UP00019	0.432490145789
UP00018	279.754289803
M00639	17.5922491618
UP00014	34.5612866601
UP00017	17.54596126
UP00011	118.536016709
MA0442	0.457574905607
UP00013	95.0647879283
UP00012	5.93415755459
EN0196	0.34777397336
EN0199	0.37032780557
M00632	9.8905659228
M01364	18.5526872869
M01248	0.891465917466
M01249	2.64402094668
M01244	3.51462416457
M01245	12.9265619594
M01247	14.0659816354
M01241	13.1880372539
M01242	0.457574905607
M01243	11.1066887628
M01450	22.6696074494
M01453	0.804999812655
M01458	7.69243342028
M00821	188.325397465
M01694	5.36223721738
EN0252	4.78744432278
M00947	0.613558999335
M00983	279.879543834
EN0257	0.457574905607
EN0255	0.253601481983
UP00169	14.7840571789
UP00168	22.3699294887
UP00080	1.95420451874
UP00081	17.9544998937
UP00086	263.210533436
UP00087	85.6880163879
UP00084	3.2939303242
UP00085	687.209834863
UP00161	5.82305941681
UP00163	3.17147908865
UP00162	4.8041113956
UP00164	0.932151570371
UP00167	6.15358086923
UP00166	3.57751071123
MA0112	17.3311447867
hPDI191	74.6993784757
MA0116	1.05055192768
M00467	1.15210900686
M00466	2.48550469656
M00465	34.8370892713
M00464	0.850577437825
EN0339	41.7294631904
M00468	4.54366929716
M01399	21.7456529584
M00260	5.13166868835
M00262	8.57716621216
MA0146	20.0063351449
M01390	1.55650862358
MC00009	236.044609576
M01395	1.41002795581
M01589	2.16532335478
EN0037	4.71469865734
UP00266	2.77039319255
UP00267	1.28265462672
UP00264	11.0182005309
M00806	6.53314760644
UP00262	17.6486329084
UP00263	0.0334686913942
UP00260	0.54672589158
UP00261	5.03961215212
MA0024	12.3115997028
MA0025	2.74366310433
hPDI009	0.336437076251
M01020	8.08395329336
M01783	32.1175688508
